"rt","response","type_of_trial","subject","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","ID","stimulus","cluster","domain","current_pair","attention","response_number","Experiment","question_order"
"null","null","","","html-keyboard-response","2242","2126354","0.0-46.0-0.28","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"3191","1","comparison","50025","html-button-response","2243","2129577","0.0-46.0-1.28-0.28","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:red; font-size:150%'> GROUNDHOG</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>FLYING SQUIRREL</span> <br> <p> Would you put them in the same group?</p>","FLYING SQUIRREL","animals","groundhog, flying squirrel","","29","",""
"","","attention","50025","survey-text","2244","2129611","0.0-46.0-2.28","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","animals","","","","",""
"null","null","","","html-keyboard-response","2245","2130147","0.0-46.0-0.29","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1883","0","comparison","50025","html-button-response","2246","2132063","0.0-46.0-1.29-0.29","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:green; font-size:150%'> FLYING SQUIRREL</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>SQUIRREL</span> <br> <p> Would you put them in the same group?</p>","SQUIRREL","animals","flying squirrel, squirrel","","30","",""
"","","attention","50025","survey-text","2247","2132096","0.0-46.0-2.29","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","animals","","","","",""
"null","null","","","html-keyboard-response","2248","2132634","0.0-46.0-0.30","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1844","1","comparison","50025","html-button-response","2249","2134513","0.0-46.0-1.30-0.30","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:blue; font-size:150%'> SQUIRREL</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>MAMMOTH</span> <br> <p> Would you put them in the same group?</p>","MAMMOTH","animals","squirrel, mammoth","","31","",""
"","","attention","50025","survey-text","2250","2134547","0.0-46.0-2.30","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","animals","","","","",""
"null","null","","","html-keyboard-response","2251","2135091","0.0-46.0-0.31","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1338","1","comparison","50025","html-button-response","2252","2136462","0.0-46.0-1.31-0.31","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:red; font-size:150%'> MAMMOTH</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>SNAKE</span> <br> <p> Would you put them in the same group?</p>","SNAKE","animals","mammoth, snake","","32","",""
"","","attention","50025","survey-text","2253","2136496","0.0-46.0-2.31","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","animals","","","","",""
"null","null","","","html-keyboard-response","2254","2137034","0.0-46.0-0.32","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1467","1","comparison","50025","html-button-response","2255","2138534","0.0-46.0-1.32-0.32","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:green; font-size:150%'> SNAKE</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>FAWN</span> <br> <p> Would you put them in the same group?</p>","FAWN","animals","snake, fawn","","33","",""
"","","attention","50025","survey-text","2256","2138569","0.0-46.0-2.32","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","animals","","","","",""
"null","null","","","html-keyboard-response","2257","2139106","0.0-46.0-0.33","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"3549","1","comparison","50025","html-button-response","2258","2142687","0.0-46.0-1.33-0.33","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:blue; font-size:150%'> FAWN</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>MULE</span> <br> <p> Would you put them in the same group?</p>","MULE","animals","fawn, mule","","34","",""
"","","attention","50025","survey-text","2259","2142724","0.0-46.0-2.33","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","animals","","","","",""
"null","null","","","html-keyboard-response","2260","2143286","0.0-46.0-0.34","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1381","0","comparison","50025","html-button-response","2261","2144699","0.0-46.0-1.34-0.34","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:red; font-size:150%'> MULE</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>DONKEY</span> <br> <p> Would you put them in the same group?</p>","DONKEY","animals","mule, donkey","","35","",""
"","","attention","50025","survey-text","2262","2144737","0.0-46.0-2.34","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","animals","","","","",""
"null","null","","","html-keyboard-response","2263","2145278","0.0-46.0-0.35","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1435","1","comparison","50025","html-button-response","2264","2146746","0.0-46.0-1.35-0.35","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:green; font-size:150%'> DONKEY</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>COYOTE</span> <br> <p> Would you put them in the same group?</p>","COYOTE","animals","donkey, coyote","","36","",""
"","","attention","50025","survey-text","2265","2146781","0.0-46.0-2.35","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","animals","","","","",""
"null","null","","","html-keyboard-response","2266","2147324","0.0-46.0-0.36","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1625","1","comparison","50025","html-button-response","2267","2148982","0.0-46.0-1.36-0.36","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:blue; font-size:150%'> COYOTE</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>CUB</span> <br> <p> Would you put them in the same group?</p>","CUB","animals","coyote, cub","","37","",""
"","","attention","50025","survey-text","2268","2149016","0.0-46.0-2.36","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","animals","","","","",""
"null","null","","","html-keyboard-response","2269","2149555","0.0-46.0-0.37","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1907","0","comparison","50025","html-button-response","2270","2151495","0.0-46.0-1.37-0.37","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:red; font-size:150%'> CUB</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>LEOPARD</span> <br> <p> Would you put them in the same group?</p>","LEOPARD","animals","cub, leopard","","38","",""
"","","attention","50025","survey-text","2271","2151529","0.0-46.0-2.37","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","animals","","","","",""
"null","null","","","html-keyboard-response","2272","2152069","0.0-46.0-0.38","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1579","1","comparison","50025","html-button-response","2273","2153681","0.0-46.0-1.38-0.38","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:green; font-size:150%'> LEOPARD</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>PLATYPUS</span> <br> <p> Would you put them in the same group?</p>","PLATYPUS","animals","leopard, platypus","","39","",""
"","","attention","50025","survey-text","2274","2153716","0.0-46.0-2.38","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","animals","","","","",""
"null","null","","","html-keyboard-response","2275","2154260","0.0-46.0-0.39","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1556","1","comparison","50025","html-button-response","2276","2155849","0.0-46.0-1.39-0.39","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:blue; font-size:150%'> PLATYPUS</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>KANGAROO</span> <br> <p> Would you put them in the same group?</p>","KANGAROO","animals","platypus, kangaroo","","40","",""
"","","attention","50025","survey-text","2277","2155882","0.0-46.0-2.39","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","animals","","","","",""
"null","null","","","html-keyboard-response","2278","2156420","0.0-46.0-0.40","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1626","0","comparison","50025","html-button-response","2279","2158078","0.0-46.0-1.40-0.40","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:red; font-size:150%'> KANGAROO</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>KOALA</span> <br> <p> Would you put them in the same group?</p>","KOALA","animals","kangaroo, koala","","41","",""
"","","attention","50025","survey-text","2280","2158112","0.0-46.0-2.40","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","animals","","","","",""
"null","null","","","html-keyboard-response","2281","2158653","0.0-46.0-0.41","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1687","0","comparison","50025","html-button-response","2282","2160373","0.0-46.0-1.41-0.41","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","<span style='color:green; font-size:150%'> KOALA</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>SLOTH</span> <br> <p> Would you put them in the same group?</p>","SLOTH","animals","koala, sloth","","42","",""
"","","attention","50025","survey-text","2283","2160407","0.0-46.0-2.41","96","4","2023-06-05 18:25:07","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","Macintosh","Chrome","111.0.0.0","OS X","10_15_7","739130931","","","animals","","","","",""
